16	The Sixth Lamentation	12	1405501081	ADULT	FICTION	CD	002	1399	4	5		N	PP	466						Read by Nathaniel Parker|A man arrives at Larkwood Monastery|claiming sanctuary. Edward Schwermann is|accused of Nazi war crimes: the chances|are he's stained with blood, but|politics demand that Larkwood shelter|him. And Schwermann has intimated that|the Church offered him sanctuary once|before, during the war. It is this|potentially embarrassing claim which|brings Father Anselm onto centre stage.|Once a lawyer, Anselm is sanctioned to|make discreet enquiries in Rome, but as|he edges towards the truth behind|Schwermann's crimes, his renewed contact|with the outside world threatens to|overwhelm his fragile spiritual|identity. For Agnes Embleton, seeing|Schwermann's face on the television has|brought back a flood of memories: of|Paris, of The Round Table, a group of|idealistic students who tried to save|thousands of Jewish children from|deportation, of the Frenchman who|betrayed them and of Schwermann, the|German officer who sent the children to|their deaths. But what Agnes doesn't|know and Anselm discovers is the|personal investment Schwermann had in|The Round Table, the silent bargains|made by its members and the true extent|of Schwermann's final treachery.
246	Forty Years on: AND A Woman of No Importance	9	0563494360	ADULT	DRAMA	CD	001	1299	4	5		N	PP	433						Read by Alan Bennett|This version of Alan Bennett's popular|stage play, starring Sir John Gielgud,|Alan Bennett and Paul Eddington, is|paired with one of his famous monologues|starring Patricia Routledge as Margaret.
17	Boy: Tales of Childhood	11	1856563650	JUNIOR	FICTION	CD	006	899	2	5		N	PP	299						Read by Ian Holm|The first tape in a pair which describes|the life of Roald Dahl - this memoir of|his childhood portrays his mischievous|and moving schooldays.
247	The Ersatz Elevator (Series of Unfortunate Events)	29	0007141149	JUNIOR	FICTION	TAPE	017	1099	4	5		N	PP	366						Read by Tim Curry|Dear Customer, Like the previous tapes|in A SERIES OF UNFORTUNATE EVENTS, there|is nothing to be found in this narration|but misery, despair and discomfort. This|time, Violet, Klaus and Sunny Baudelaire|encounter a darkened staircase, a red|herring, some friends in a dire|situation, three mysterious initials, a|liar with an evil scheme, a secret|passageway and parsley soda. I have|sworn to record these tales of the|Baudelaire orphans so the general public|will know each terrible thing that has|happened to them, but if you decide to|listen to something else instead you|will save yourself from a heapful of|horror and woe. With all due respect,|Lemony Snicket
18	David Copperfield	13	1904605109	ADULT	CLASSIC	CD	007	1099	4	5		N	OGG	366						Read by Martin Jarvis|Set in Victorian England, this is the|tale of David Copperfield, a boy who|grows up in a world which is magical,|fearful and grimly realistic. A cassette|set is also available
248	Little Women: Abridged (Puffin Classics)	100	0140866655	JUNIOR	FICTION	TAPE	003	799	2	5		N	BB	266						Read by Kate Harper|Meg, Jo, Amy and Beth are four young|women enduring hardships and sharing|adventures in Civil War New England. As|they progress towards womanhood, the|four very different characters strive to|achieve their personal ambitions in|love, in work and in family life. Each|learns important lessons.
19	Maskerade (Discworld S.)	14	0552144266	ADULT	FANTASY	TAPE	008	999	1	5		N	PP	333						Read by Tony Robinson|There are strange goings-on at the Opera|House in Ankh-Morpork. A ghost in a|white  mask is murdering, well, quite a|lot of people, and two witches (it|really isn't wise to call them |"meddling, interfering old baggages"),|or perhaps three, take a hand in|unravelling  the mystery. Fans of the|popular Discworld series will be happy|to see some old friends again in |Maskerade, the 18th novel in the series.
249	7 Steps to Fearless Speaking	101	1560150475	ADULT	BUSINESS	CD	034	1251	2	5		N	BB	417						Read by Lilyan Wilder|"Lilyan Wilder has trained more|broadcasters, politicians, and business|executives than anybody." - Charles|Osgood, Anchor, CBS News Sunday Morning.|||When people say they'd rather die than|address an audience, they're not|kidding. Fear of public speaking has|even topped death in some surveys. But|now top communications consultant Lilyan|Wilder offers some sound advice on how|to overcome the crippling inhibition of|public speaking. Her clients have|included media icons Oprah Winfrey and|Charlie Rose, former President George|Bush, John Sculley, and Katharine|Graham. 7 Steps to Fearless Speaking|will teach you how to cope with the|panic, avoidance, and trauma of speaking|as you give the gift of your conviction|and experience your voice for the first|time. ||||
20	The Children of Green Knowe (Penguin Audiobooks)	15	0141803304	JUNIOR	FICTION	CD	009	999	3	5		N	BB	333						Read by TBA|This is not an easy book, and therein|lies its charm. L M  Boston's classic is|a sophisticated mood piece disguised as|a children's  ghost story. As young|Toseland goes to live with his|grandmother in the  family's ancestral|home, the reader is plunged immediately|into the world  of Green Knowe. Like|Toseland, who actually rows up to his|new  home in the midst of a flood, we|have a hard time finding our bearings. |Toseland discovers a funny kind of|grandmother awaiting him--one who |speaks elliptically of the children and|animals she keeps around the  house:|they might be memories, they might be|ghosts. It's never quite  clear where|real life leaves off and magic begins.|Toseland admires a  deer: "A deer seems|more magic than a horse." His|grandmother is quick  to respond: "Very|beautiful fairy-tale magic, but a horse|that thinks the  same thoughts that you|do is like strong  magic wine, a love|philtre for  boys."  | With this meshing|of the magical and the real, Boston|evokes a childlike  world of wonder. She|compounds the effect by combining|gorgeous   images and eerily evocative|writing. Toseland goes out on a snowy |morning: "In front of him, the world was|an unbroken dazzling cloud of  crystal|stars, except for the moat, which looked|like a strip of night that  had somehow|sinned and had no stars in it." The|loosely plotted story is  given more|resonance still through liberal use of|biblical imagery and  Anglo-Saxon|mythology. For those willing to suspend|their disbelief and  read carefully, the|world of Green Knowe offers a wondrous|escape. - -Claire Dederer
250	Eric	14	0552153346	ADULT	FANTASY	CD	008	1499	4	5		N	PP	499						Read by Terry Pratchett|Eric is the Discworld's only demonology|hacker. Pity he's not very good at it.|All he wants is his three wishes|granted. Nothing fancy - to be immortal,|rule the world, have the most beautiful|woman in the world fall madly in love|with him, the usual stuff. But instead|of a tractable demon, he calls up|Rincewind, probably the most incompetent|wizard in the universe, and the|extremely intractable and hostile form|of travel accessory known as the|Luggage. With them on his side, Eric's|in for a ride through space and time|that is bound to make him wish (quite|fervently) again - this time that he'd|never been born.
21	Just William: No. 6 (BBC Radio Collection)	16	0563525428	JUNIOR	FICTION	CD	001	1599	4	5		N	PP	533						Read by Martin Jarvis|That Boy/The Bishop s|Handkerchief/William and Uncle|George/The Haunted House/William and St|Valentine/April Fool s Day/Not Much/The|Cure/William s Wonderful Plan/The|Outlaws and the Penknife/William the|Reformer/William s New Year s|Day|Described by the Daily Telegraph as|the wizard of the talking book , Martin|Jarvis has made the voices of William|and his gang of outlaws his own in these|marvellous readings. Roar with laughter|as the lovable rogue, hampered by the|loathsome Violet Elizabeth, wreaks havoc|in this ever-popular series of|stories.||
251	The Girl Who Played with Fire	102	9781906694180	ADULT	FICTION	Paperback 608 pages	035	799	2	10		Z	OGG	166						Lisbeth Salander is a wanted woman. Two Millennium journalists about to expose the truth about sex trafficking in Sweden are murdered, and Salander's prints are on the weapon. Her history of unpredictable and vengeful behaviour makes her an official danger to society - but no-one can find her. Mikael Blomkvist, editor-in-chief of Millennium, does not believe the police. Using all his magazine staff and resources to prove Salander's innocence, Blomkvist also uncovers her terrible past, spent in criminally corrupt institutions. Yet Salander is more avenging angel than helpless victim. She may be an expert at staying out of sight - but she has ways of tracking down her most elusive enemies.	
22	Harry Potter and the Prisoner of Azkaban (Book 3 - Unabridged 8 Audio Cassette Set - Adult Edition)	6	1855494760	JUNIOR	FANTASY	TAPE	001	2699	3	5		N	BB	1079						Read by Stephen Fry|<i>Harry Potter and the Prisoner of|Azkaban</i> is the third, and possibly|the best, book in the phenomenally|successful, award-winning Harry Potter|series by JK Rowling. | After just about|surviving yet another summer with the|dreadful Dursleys, the arrival of Aunt|Marge is the final straw and, in a fit|of anger, Harry casts a spell on her,|causing her to blow up like a balloon.|He fully expects to be expelled from|Hogwarts for his blatant flaunting of|the rule not to use magic outside term|time, but the arrival of the mysterious|Knight Bus and a meeting with Cornelius|Fudge, the Minister of Magic, result in|Harry enjoying the rest of the holidays|in the wonderful surroundings of the|Leaky Cauldron.|Meanwhile Sirius|Black--one-time friend of Harry's|parents, implicated in their murder and|follower of "You-Know-Who"--escapes from|Azkaban and this has serious|implications for Harry. Back at|Hogwarts, Harry's movements are|restricted by the presence of the|Dementors--guards from Azkaban on the|look-out for Black.|Stephen Fry's|endearingly snooty vocal chords are a|perfect match for Rowling's superb|storytelling, and Fry manages to give|even further depth to a complex and|absorbing plot by adding an irreverent|wit and a deep-rooted touch of class to|a compelling and magical tale that, once|heard, will never be forgotten.|--<i>Susan Harrison</i>
